Original,Adjusted
0,10.8969
23.2575,16.5688
0,15.3345
24.8931,18.1614
0,15.296
11.263,10.2498
27.7055,19.431
12.3083,5.57476
21.7376,19.0183
0,9.34061
12.7879,6.63387
0,20.5889
8.20598,1.99319
0,-5.22921
0,16.3214
0,7.6456
34.6304,28.193
9.69989,2.12909
0,20.6981
0,24.9309
6.00559,0.896266
0,18.0201
64.7183,28.2781
0,0.987004
0,12.9095
9.76696,7.76222
23.1359,13.4726
51.6395,22.7969
0,3.17442
28.1713,11.5787
5.20431,14.2455
13.5382,6.31479
46.6262,27.4306
7.59171,11.5927
0,4.71046
66.3982,30.2827
29.0074,17.8077
0,2.3767
0,8.24379
0,11.7412
29.0456,22.7956
0,9.54862
0,7.10133
39.4627,27.2289
17.3163,10.6835
0,8.02814
0,-6.85698
10.8231,-0.712588
0,15.499
0,12.7061
9.34908,1.54616
14.544,15.3333
10.1987,7.97481
5.2862,-1.14445
8.40592,9.8256
0,24.5295
0,11.4821
3.08893,-6.00934
60.3188,28.2196
8.07279,-1.85545
0,10.2805
45.2101,23.5123
12.0416,5.54312
9.68225,9.4724
0,16.8388
8.6017,12.153
0,6.11199
0,-0.68606
9.36055,13.3751
0,20.6276
2.17606,-9.62034
37.081,25.9843
6.78951,10.3438
26.4477,18.5458
0,16.3491
0,-9.93082
0,12.7613
21.5921,21.8013
24.5007,9.96151
0,13.0475
23.9257,19.7685
0,6.64453
0,5.17489
0,23.0229
9.06905,3.65876
0,4.11375
30.6869,11.2373
0,3.98569
31.9591,24.3853
0,15.6307
0,12.2156
37.1611,27.6491
0,4.59438
0,13.9575
0,2.32761
19.371,6.82238
29.3617,13.604
8.18233,-0.799262
0,5.223
27.832,6.38958
15.64,9.41708
26.3758,11.5263
4.29987,-8.77285
0,-1.42843
0,5.95348
15.1758,4.28174
7.97276,15.5641
0,4.98842
0,3.75078
33.3578,19.7062
20.7148,19.326
0,15.1229
0,4.63549
0,26.121
21.614,15.4568
0,12.4721
0,13.7185
0,15.4682
1.7714,1.97907
13.2098,14.2484
1.51334,2.63663
0,13.4128
0,0.625351
26.9909,18.319
22.7455,19.3105
0,-1.78087
29.8808,21.3146
0,8.83313
44.8141,29.3439
0,11.0608
22.2047,5.68558
0,-1.95023
26.7431,16.7302
0,5.31622
54.6464,34.329
0,1.52414
4.36905,8.89341
0,14.8252
0,8.93935
18.8628,-1.24837
21.7636,17.7306
0,10.2082
30.2886,14.9712
10.7366,9.07465
9.28205,9.39772
0,-1.21819
9.98858,-2.86214
0,1.85321
0,3.35241
0,8.85188
31.4701,7.76741
7.42711,4.39401
0,8.22056
0,8.727
13.2262,2.5442
0,12.5957
0,10.2812
12.7244,10.6801
0,6.07194
22.0466,8.55362
9.46905,4.94759
8.76865,3.9996
9.10582,-1.49593
0,19.9001
6.29956,4.95325
53.8472,30.3059
0,13.7642
10.6595,7.39792
0,12.7566
15.2435,14.2523
9.57724,8.94906
0,17.3863
0,10.4478
17.3333,7.41953
31.5906,13.4042
7.31264,7.67229
0,3.13159
0,12.1042
0,9.37453
22.3689,18.5579
28.8912,26.8973
11.5215,14.6562
13.6677,17.0517
0,-0.17205
23.6473,12.6837
26.8187,19.9837
5.40549,-0.334914
0,14.6411
4.77449,6.27047
16.7957,11.2493
20.3478,24.5512
31.898,17.4135
0,15.2923
10.9332,5.31198
0.885262,-7.57105
22.8158,5.71804
18.5034,11.9783
6.5985,0.862294
26.3014,13.3594
11.523,8.24698
27.783,14.8534
40.306,22.9865
14.4418,4.31433
24.0132,5.46264
21.364,11.1697
23.7218,15.3178
21.3542,11.8037
0,27.412
0,11.4367
4.54726,-4.5547
6.43776,8.10038
0,4.15197
0,-7.04304
34.5934,19.6938
0,4.11723
9.89787,7.62683
0,4.63467
0,27.8518
11.5063,3.04998
13.1727,0.247229
0,12.2401
17.8852,12.7901
0,16.6722
0,-0.694299
0,17.578
13.2217,11.5188
5.15866,9.09682
0,12.8141
0,5.1434
3.09474,8.06207
0,4.7854
0,7.80745
14.409,12.4388
0,0.871498
0,16.8867
0,3.96153
0,12.0736
0,1.64759
4.33634,-4.271
13.5595,4.72843
0,10.8234
11.3409,6.79841
26.9197,3.93934
25.0422,8.65534
1.51855,-2.28424
3.68136,9.06857
21.0465,7.37672
0,4.60313
12.005,-1.24239
38.7065,18.0953
21.4576,16.234
5.55147,10.4407
0,2.75799
0,3.03159
4.99355,7.85505
82.6778,50.5584
0,13.119
24.3632,25.749
8.65572,13.1475
0,10.3536
4.17652,-3.13343
53.5372,39.3073
18.1774,18.6152
17.034,7.89313
0,9.07196
0,17.2009
12.4682,13.8936
17.369,11.8918
0,21.8782
25.1562,19.7922
8.37721,2.17391
54.4066,34.5359
2.5803,10.8891
0,6.61323
0,14.603
0,2.66994
26.3051,2.88918
0,17.7648
37.3311,19.2964
0,14.4698
100.733,65.552
0,4.03926
6.55109,12.6307
0,5.80894
0,13.3282
0,3.74416
16.4607,3.10366
15.8916,17.7816
24.2076,18.1597
0,2.98179
0,11.6339
11.1595,6.32476
12.0162,5.79695
0,11.862
4.87296,9.16349
14.2194,3.47771
0,-1.21352
0,4.17402
45.7788,26.9841
0,9.45697
59.8786,31.137
10.6324,8.62793
0.125945,13.3901
0,25.5605
73.5304,38.1664
0,9.69284
42.2432,32.5385
22.1651,15.5648
35.2199,16.9647
16.2803,8.85575
15.5521,22.8279
0,8.76389
0.758381,9.17123
0,-2.01952
39.8587,14.6145
20.8662,8.8878
0,6.65853
26.344,-4.78888
6.50668,8.65776
28.769,18.8437
18.346,11.3691
0,12.1743
0,16.2508
0.411894,8.22703
0,5.51999
0,11.7523
0,6.15409
0,0.621626
37.1517,31.3988
0,10.1033
0,15.525
11.3838,5.87317
18.3035,10.2551
0,-2.77163
27.0055,13.0034
0,15.1948
0,16.118
18.0884,8.3978
6.72799,0.735015
0,25.1987
13.9947,-0.486218
9.51722,12.5502
0,23.3458
13.281,15.9864
0,-1.32297
6.70801,7.84929
13.4467,15.219
21.1605,18.0605
0,10.8313
0,14.2551
18.9185,18.6489
0,11.5647
3.04321,0.932175
0,4.6649
37.3097,25.8891
0,6.60154
0,-2.25038
10.2424,9.1825
5.8699,15.1329
37.9095,10.8848
18.4865,9.46867
30.247,12.3823
23.0315,14.3844
0,8.67918
0,5.20778
0,16.1862
0,20.4358
